weight,cheese_year,canton,cheese_type
623.1156351899298,2024,Fribourg,Vacherin
535.1024905964005,2021,Valais,Emmental
335.1307164497094,2022,Neuchatel,Gruyere
812.8592875821676,2020,Fribourg,Emmental
277.18390770793053,2020,Neuchatel,Emmental
318.00556987584423,2023,Valais,Emmental
857.429737077763,2020,Neuchatel,Vacherin
767.07327315629,2022,Zurich,Vacherin
651.5861400815685,2022,Neuchatel,Vacherin
135.02847770791607,2024,Valais,Emmental
214.53185645625382,2024,Neuchatel,Gruyere
549.9617141688486,2022,Fribourg,Vacherin
771.7050311346019,2019,Neuchatel,Gruyere
517.690777772641,2022,Fribourg,Vacherin
115.56372197330478,2024,Valais,Emmental
265.8429988001395,2021,Valais,Emmental
629.8900296581963,2022,Neuchatel,Gruyere
724.7953537191921,2023,Valais,Vacherin
130.08548144071395,2021,Zurich,Gruyere
138.9985781144503,2021,Fribourg,Vacherin
335.17910391072667,2021,Valais,Gruyere
175.15152584790843,2024,Neuchatel,Emmental
587.7516089740282,2021,Zurich,Vacherin
211.33178376101245,2020,Valais,Gruyere
683.3974014112803,2022,Neuchatel,Emmental
799.5027873768283,2023,Zurich,Emmental
973.464997376896,2024,Fribourg,Vacherin
953.5662654739428,2024,Valais,Vacherin
346.0286352117504,2023,Zurich,Gruyere
126.46864236085554,2023,Zurich,Vacherin
396.4709945005912,2021,Valais,Emmental
737.6321068413879,2021,Neuchatel,Emmental
153.82108834528537,2022,Zurich,Emmental
423.7413919042858,2023,Zurich,Gruyere
368.23109279221626,2022,Zurich,Emmental
297.411072237079,2020,Fribourg,Gruyere
735.5176792572837,2019,Neuchatel,Gruyere
693.1873045219367,2019,Zurich,Vacherin
581.944684630909,2021,Valais,Vacherin
919.6971757134378,2023,Valais,Gruyere
192.8249674572452,2023,Valais,Gruyere
234.72030203031775,2023,Fribourg,Gruyere
445.1047112974718,2023,Fribourg,Vacherin
690.2938466766105,2019,Neuchatel,Emmental
625.6713630208709,2024,Neuchatel,Emmental
166.63841872113878,2024,Fribourg,Gruyere
962.5823233718207,2024,Zurich,Gruyere
374.55833481525235,2021,Valais,Vacherin
423.0753524047845,2020,Neuchatel,Emmental
661.2668191390811,2024,Valais,Gruyere
950.6489657137612,2020,Neuchatel,Vacherin
696.4194151929448,2023,Zurich,Gruyere
959.2959965929336,2024,Zurich,Vacherin
268.83200693843105,2024,Valais,Vacherin
656.9289360756414,2022,Fribourg,Gruyere
845.9910026886563,2024,Neuchatel,Emmental
558.1220214293625,2023,Valais,Emmental
425.9563082464064,2024,Fribourg,Vacherin
986.2826770286895,2021,Neuchatel,Emmental
226.88860635699444,2022,Valais,Gruyere
469.83657477579095,2023,Neuchatel,Emmental
886.0363773045942,2020,Zurich,Vacherin
910.4326718553289,2020,Neuchatel,Vacherin
982.3438914037968,2021,Neuchatel,Vacherin
896.3628330379433,2021,Fribourg,Vacherin
145.86132284867128,2023,Fribourg,Vacherin
936.7898496647394,2024,Zurich,Emmental
485.35047226610675,2019,Zurich,Gruyere
686.4572687109238,2020,Fribourg,Emmental
454.8482822504072,2024,Neuchatel,Gruyere
832.3012689521938,2022,Neuchatel,Gruyere
618.3273486904894,2020,Neuchatel,Vacherin
860.9901782986038,2022,Neuchatel,Vacherin
274.3943243686905,2024,Valais,Vacherin
266.48478527941205,2021,Fribourg,Gruyere
496.3391214263083,2021,Neuchatel,Emmental
104.27639046623248,2022,Fribourg,Vacherin
723.5676594066323,2024,Zurich,Vacherin
366.44835502720986,2022,Neuchatel,Emmental
601.5694115930048,2024,Valais,Emmental
163.0032044147622,2023,Valais,Vacherin
253.57992344442457,2021,Valais,Vacherin
660.5732530197396,2021,Valais,Gruyere
375.09636439993875,2023,Fribourg,Vacherin
293.24974832707034,2019,Valais,Gruyere
305.9618507269911,2020,Fribourg,Vacherin
293.33742825294587,2020,Neuchatel,Vacherin
660.5658544874934,2023,Neuchatel,Gruyere
250.9220930225114,2023,Valais,Vacherin
426.43572326190133,2023,Zurich,Emmental
719.098179034107,2019,Fribourg,Vacherin
562.3039516128856,2020,Neuchatel,Vacherin
637.5527836979355,2020,Zurich,Vacherin
325.8162815173737,2019,Neuchatel,Vacherin
939.443385848685,2020,Neuchatel,Gruyere
472.49132348470204,2021,Neuchatel,Vacherin
358.2675429511011,2024,Neuchatel,Gruyere
913.893565652625,2020,Fribourg,Emmental
689.7606537379484,2024,Neuchatel,Vacherin
652.5512768246055,2023,Neuchatel,Gruyere
898.0611869495513,2019,Fribourg,Vacherin
152.68625764424598,2020,Neuchatel,Emmental
853.9115608068223,2021,Fribourg,Emmental
710.0779278745908,2024,Valais,Gruyere
423.9935153021164,2023,Valais,Gruyere
330.71620827147,2024,Neuchatel,Gruyere
194.32530989340188,2020,Neuchatel,Vacherin
946.966753222021,2024,Fribourg,Emmental
227.72089299658256,2024,Zurich,Emmental
333.49468215779586,2022,Zurich,Gruyere
721.9964616125229,2019,Zurich,Gruyere
739.1371940973934,2020,Fribourg,Vacherin
244.69183414233456,2019,Zurich,Vacherin
832.7180446890649,2023,Neuchatel,Vacherin
559.2585422587263,2020,Neuchatel,Vacherin
863.611010303598,2023,Neuchatel,Emmental
178.55685086279007,2020,Zurich,Vacherin
138.5469991843207,2024,Valais,Emmental
673.2913433449147,2023,Valais,Emmental
235.02141739883515,2021,Zurich,Vacherin
572.4541411599699,2021,Neuchatel,Emmental
112.69788335605784,2019,Neuchatel,Emmental
801.9363344933802,2019,Valais,Gruyere
909.5771531606514,2024,Zurich,Gruyere
854.9944857678593,2023,Valais,Gruyere
962.5175318353765,2024,Fribourg,Vacherin
912.7861791929107,2022,Valais,Emmental
499.61621646132875,2020,Neuchatel,Emmental
458.51338759928194,2019,Valais,Vacherin
906.5653011743888,2023,Fribourg,Emmental
934.2449158215043,2020,Zurich,Gruyere
975.5523534862333,2019,Fribourg,Vacherin
791.4855113585044,2019,Zurich,Vacherin
281.7899469472423,2022,Fribourg,Emmental
950.4587224996502,2024,Valais,Emmental
952.4273201345976,2021,Valais,Vacherin
699.5182275216744,2024,Valais,Vacherin
871.5522397145363,2021,Zurich,Emmental
605.058779047557,2023,Valais,Vacherin
949.7142508705505,2020,Valais,Gruyere
184.54275693288207,2022,Neuchatel,Vacherin
877.5673268362937,2020,Zurich,Vacherin
149.95326613342542,2023,Fribourg,Vacherin
405.19634699621844,2021,Zurich,Emmental
221.79307835373572,2019,Neuchatel,Vacherin
531.221583216621,2020,Fribourg,Gruyere
309.02154219322296,2021,Zurich,Vacherin
956.8651414005974,2021,Fribourg,Vacherin
603.3892002880687,2020,Neuchatel,Gruyere
907.9576626733523,2022,Neuchatel,Emmental
350.25262214603583,2024,Fribourg,Gruyere
123.37980395190473,2023,Valais,Vacherin
798.0895033155296,2020,Fribourg,Emmental
732.1398939747747,2023,Valais,Gruyere
590.9424811067743,2024,Valais,Vacherin
833.8084567562913,2020,Zurich,Gruyere
856.0759353833192,2020,Neuchatel,Vacherin
629.1129772163564,2019,Fribourg,Gruyere
969.3350126685433,2024,Fribourg,Emmental
747.7407528555946,2023,Valais,Gruyere
709.1878385463658,2021,Fribourg,Vacherin
425.27961330278083,2024,Valais,Gruyere
102.0327207400069,2022,Valais,Vacherin
316.8484065047602,2024,Fribourg,Emmental
787.5284561331669,2024,Fribourg,Emmental
738.8841289934567,2024,Neuchatel,Gruyere
397.91993034708474,2021,Valais,Emmental
663.0246770845949,2022,Fribourg,Emmental
275.75873152582346,2020,Valais,Vacherin
337.26494734213964,2024,Neuchatel,Emmental
952.667284512247,2020,Neuchatel,Gruyere
471.8625156420351,2021,Fribourg,Gruyere
320.4888348689691,2022,Zurich,Emmental
538.3974221550923,2023,Fribourg,Emmental
448.31429180862955,2023,Zurich,Emmental
756.5761336141951,2024,Fribourg,Gruyere
965.9044958417929,2023,Fribourg,Gruyere
632.5636820119227,2023,Neuchatel,Vacherin
632.0324682432235,2022,Valais,Gruyere
428.3504728511348,2021,Zurich,Emmental
608.1678387777658,2024,Fribourg,Emmental
387.3959797484244,2021,Fribourg,Emmental
100.98286688110774,2022,Fribourg,Emmental
879.4865555906365,2020,Zurich,Gruyere
486.4996769695347,2021,Neuchatel,Emmental
542.8796365485971,2021,Neuchatel,Gruyere
175.15082388333536,2020,Valais,Gruyere
853.3994620648527,2023,Neuchatel,Gruyere
253.30336333983135,2023,Neuchatel,Emmental
469.5590429058843,2023,Valais,Emmental
856.2389923574932,2019,Neuchatel,Vacherin
512.0046461921676,2020,Zurich,Gruyere
938.0371019198174,2020,Zurich,Vacherin
288.3828730786207,2023,Fribourg,Vacherin
743.7095469592942,2024,Fribourg,Vacherin
980.1986712055547,2021,Fribourg,Vacherin
594.6522734982798,2020,Fribourg,Gruyere
722.9655087795936,2022,Valais,Vacherin
453.9039936409076,2024,Fribourg,Emmental
776.203605752922,2021,Fribourg,Vacherin
917.9866508713562,2020,Valais,Gruyere
732.7500103454763,2022,Neuchatel,Vacherin
942.3358402428813,2024,Valais,Vacherin
629.7873867930787,2023,Neuchatel,Vacherin
619.4236964058666,2022,Zurich,Vacherin
374.1646492982398,2023,Neuchatel,Vacherin
738.6647420474072,2019,Fribourg,Gruyere
893.7572695805399,2023,Valais,Vacherin
681.6846035160381,2019,Zurich,Gruyere
309.7352985387247,2021,Fribourg,Vacherin
589.698203249518,2021,Zurich,Vacherin
780.3436752562735,2023,Valais,Vacherin
945.4269833854776,2020,Valais,Vacherin
240.93644456849856,2020,Fribourg,Emmental
214.74738186990453,2024,Zurich,Gruyere
471.6491772096154,2021,Valais,Vacherin
213.05005251634978,2023,Neuchatel,Vacherin
982.3860212546066,2022,Valais,Vacherin
481.87393055430323,2022,Valais,Vacherin
580.2494671611144,2023,Fribourg,Gruyere
304.3790031634942,2023,Fribourg,Gruyere
504.21351118323634,2024,Zurich,Gruyere
986.2245413750978,2023,Zurich,Gruyere
539.8184362302725,2020,Neuchatel,Emmental
107.94153322403758,2020,Zurich,Gruyere
318.2747772255675,2024,Fribourg,Emmental
980.6093474306537,2021,Zurich,Emmental
990.1607620696593,2020,Valais,Gruyere
289.4437807945351,2019,Valais,Vacherin
653.7376790594681,2022,Fribourg,Vacherin
169.217497454873,2022,Zurich,Vacherin
619.6974782001662,2023,Zurich,Vacherin
213.32863133779367,2023,Fribourg,Vacherin
836.795371278392,2023,Fribourg,Emmental
945.61748884202,2022,Neuchatel,Vacherin
255.68812724453437,2024,Zurich,Gruyere
516.4409517353416,2024,Zurich,Vacherin
191.83869862717074,2023,Zurich,Emmental
405.2260063656775,2021,Neuchatel,Emmental
158.58797928447382,2020,Valais,Gruyere
338.09187521568435,2019,Zurich,Vacherin
991.2013003803714,2024,Fribourg,Emmental
140.14294058926168,2023,Neuchatel,Gruyere
873.0714966568036,2024,Zurich,Gruyere
169.7073199786944,2023,Neuchatel,Gruyere
576.0972380056241,2021,Zurich,Gruyere
506.9078131846111,2019,Valais,Emmental
938.3991940185804,2019,Fribourg,Gruyere
279.14487605658064,2023,Valais,Gruyere
261.7138138416716,2020,Zurich,Gruyere
773.8426797110491,2021,Valais,Vacherin
753.1475257903185,2024,Neuchatel,Emmental
729.2635934435189,2021,Valais,Gruyere
123.51440455514265,2024,Fribourg,Vacherin
333.9637180524178,2022,Neuchatel,Vacherin
855.9056600688695,2023,Fribourg,Gruyere
640.7723093110953,2019,Zurich,Gruyere
641.9754286589634,2021,Neuchatel,Emmental
366.3249448643305,2020,Valais,Gruyere
334.1557797012531,2019,Fribourg,Gruyere
951.8993992164293,2024,Fribourg,Vacherin
754.979750967891,2022,Fribourg,Gruyere
214.1795060216538,2021,Neuchatel,Gruyere
943.9362479293875,2021,Zurich,Gruyere
624.1331366362493,2020,Fribourg,Vacherin
400.0261302613793,2019,Zurich,Vacherin
457.42550175963856,2024,Valais,Gruyere
752.8640593173564,2019,Zurich,Emmental
438.64538651747523,2021,Zurich,Gruyere
620.8703192067463,2019,Zurich,Gruyere
739.4495469835643,2024,Neuchatel,Gruyere
275.83749757536805,2020,Valais,Emmental
949.8173376182943,2021,Neuchatel,Vacherin
420.55549429186885,2023,Zurich,Gruyere
477.4372813692229,2022,Valais,Gruyere
728.6629310810386,2021,Valais,Gruyere
647.9065804489877,2022,Neuchatel,Vacherin
496.1078532452613,2021,Zurich,Emmental
684.7678362707122,2020,Fribourg,Vacherin
912.5454768148401,2022,Fribourg,Emmental
820.2552549808768,2021,Zurich,Gruyere
841.8331089592963,2024,Fribourg,Vacherin
332.56756771058167,2021,Valais,Emmental
477.4630143678738,2023,Valais,Gruyere
598.4372274886532,2020,Valais,Vacherin
139.77173724533463,2022,Valais,Gruyere
792.8129623395921,2022,Valais,Emmental
391.11708197358,2023,Fribourg,Emmental
354.3364702369129,2021,Valais,Vacherin
333.36280842053174,2023,Zurich,Vacherin
355.041338878058,2019,Fribourg,Emmental
404.21334894204904,2023,Valais,Vacherin
644.3421022685433,2023,Neuchatel,Emmental
625.2087897100569,2021,Valais,Gruyere
330.1405782416878,2019,Valais,Emmental
285.7818489158867,2022,Valais,Emmental
843.7223710642211,2023,Valais,Emmental
183.4510039087299,2021,Neuchatel,Gruyere
561.5405570808348,2019,Zurich,Vacherin
568.5047867703486,2021,Neuchatel,Vacherin
616.7231261304595,2024,Fribourg,Vacherin
897.0851043164222,2020,Zurich,Emmental
661.5225460852909,2022,Zurich,Vacherin
976.270389623221,2021,Fribourg,Gruyere
884.2177750138547,2023,Valais,Emmental
293.2662335384904,2021,Neuchatel,Vacherin
317.06497920277104,2021,Valais,Emmental
410.2967223236535,2022,Zurich,Vacherin
452.36297357211816,2022,Valais,Vacherin
597.6956082769259,2021,Fribourg,Vacherin
309.261369606705,2020,Zurich,Emmental
300.11066300238906,2019,Neuchatel,Emmental
443.2509616312716,2023,Neuchatel,Vacherin
704.8208018914768,2021,Fribourg,Vacherin
719.3130517865695,2022,Zurich,Gruyere
978.5050660362606,2021,Neuchatel,Gruyere
282.1738905296327,2024,Neuchatel,Emmental
453.57323667128264,2023,Valais,Vacherin
968.2097481451544,2021,Zurich,Vacherin
721.007868398997,2020,Zurich,Vacherin
633.0506723398172,2023,Zurich,Gruyere
585.6814462612122,2019,Fribourg,Gruyere
167.95934212263091,2019,Zurich,Gruyere
904.0364279343192,2019,Fribourg,Emmental
662.9546938735969,2021,Zurich,Vacherin
614.5006671352306,2021,Zurich,Gruyere
585.5503089896583,2020,Valais,Vacherin
452.7227865890005,2020,Zurich,Gruyere
329.1982222248035,2020,Valais,Emmental
779.7897868010358,2021,Valais,Gruyere
558.6107659854958,2020,Fribourg,Gruyere
130.54557906029828,2022,Fribourg,Emmental
459.18504979494696,2021,Valais,Emmental
935.7432744005492,2024,Neuchatel,Emmental
436.50510538677656,2024,Zurich,Vacherin
471.90970713301635,2022,Fribourg,Vacherin
661.565010749532,2022,Neuchatel,Gruyere
821.5073234342941,2019,Neuchatel,Gruyere
701.6150059342409,2022,Neuchatel,Emmental
865.0492580106519,2021,Zurich,Emmental
202.57352833662844,2020,Fribourg,Emmental
932.133297986784,2023,Zurich,Emmental
913.5297391702474,2019,Neuchatel,Emmental
567.2337279270291,2020,Zurich,Vacherin
662.2680140084809,2023,Valais,Emmental
291.53174518126156,2024,Neuchatel,Emmental
503.15269418325005,2022,Valais,Gruyere
282.4330248278311,2022,Zurich,Emmental
119.77901104691756,2024,Neuchatel,Vacherin
982.8127613143473,2019,Neuchatel,Gruyere
333.2318641391846,2021,Neuchatel,Vacherin
633.7974780080517,2020,Zurich,Gruyere
370.22534518407673,2021,Zurich,Gruyere
433.55945818939136,2024,Fribourg,Vacherin
457.98540272404733,2022,Neuchatel,Emmental
401.54205819228196,2024,Fribourg,Vacherin
673.6597834059422,2022,Fribourg,Gruyere
964.8426434397455,2024,Neuchatel,Emmental
485.7711850056097,2020,Fribourg,Gruyere
975.9940516488386,2020,Neuchatel,Vacherin
701.0175136103048,2020,Zurich,Gruyere
646.4225755189082,2023,Fribourg,Gruyere
313.39346661903073,2022,Valais,Gruyere
156.62863530944273,2020,Fribourg,Vacherin
866.741293262646,2020,Zurich,Emmental
616.582957549842,2021,Valais,Emmental
472.9724761823937,2019,Neuchatel,Emmental
830.770589879635,2023,Neuchatel,Gruyere
379.5223443195869,2024,Zurich,Gruyere
805.2555303680385,2024,Neuchatel,Vacherin
395.1674518652173,2020,Neuchatel,Emmental
928.7930677637472,2021,Zurich,Gruyere
341.17018701112227,2022,Neuchatel,Emmental
223.798705817114,2021,Fribourg,Emmental
728.2870375144706,2021,Fribourg,Gruyere
246.5625277582937,2020,Zurich,Gruyere
954.426745260087,2019,Zurich,Gruyere
689.9996011499794,2021,Neuchatel,Gruyere
307.77459515607336,2019,Zurich,Emmental
287.9370408568859,2019,Neuchatel,Emmental
931.4875352083794,2022,Zurich,Emmental
647.0721215649017,2024,Fribourg,Gruyere
904.362406005175,2022,Valais,Emmental
199.2026843612427,2019,Zurich,Emmental
932.8529760212585,2024,Zurich,Emmental
568.0443807946795,2023,Fribourg,Vacherin
701.5797246982155,2020,Valais,Gruyere
435.58792438715255,2020,Zurich,Emmental
153.22628980524357,2024,Valais,Gruyere
962.1751972076462,2021,Zurich,Gruyere
995.1384961976338,2019,Fribourg,Gruyere
428.09216388439864,2020,Neuchatel,Gruyere
949.4811367767817,2020,Zurich,Vacherin
250.9536618654078,2021,Valais,Gruyere
239.21600469271797,2021,Zurich,Emmental
165.80065600825435,2022,Neuchatel,Emmental
452.14246682573565,2020,Valais,Gruyere
147.07202516343926,2022,Neuchatel,Emmental
455.19147065160706,2021,Neuchatel,Gruyere
224.55138578470138,2024,Valais,Gruyere
757.4750160156616,2023,Zurich,Vacherin
850.0263844027672,2020,Neuchatel,Gruyere
719.0338850166593,2019,Valais,Gruyere
280.4447371925403,2022,Zurich,Gruyere
790.1633736171601,2021,Fribourg,Vacherin
324.5501773299475,2024,Zurich,Gruyere
783.5397372716747,2021,Fribourg,Gruyere
610.6578174067517,2020,Fribourg,Gruyere
430.04126466208874,2021,Valais,Emmental
175.14314021445193,2024,Zurich,Emmental
844.7585588263232,2019,Fribourg,Emmental
945.6876287184028,2024,Valais,Gruyere
699.3260020005738,2020,Valais,Gruyere
968.087410024095,2024,Fribourg,Emmental
940.700277138692,2022,Zurich,Vacherin
275.14756072337826,2022,Fribourg,Gruyere
758.0911137383921,2020,Valais,Gruyere
414.37433749392505,2023,Neuchatel,Emmental
538.7656245090634,2022,Fribourg,Emmental
241.2688880339612,2021,Valais,Vacherin
977.3014852518872,2021,Zurich,Gruyere
753.5236447687677,2022,Valais,Gruyere
340.2174786678713,2021,Zurich,Gruyere
434.32452115123016,2024,Valais,Emmental
480.23463414590594,2019,Fribourg,Emmental
772.7803517294562,2020,Neuchatel,Gruyere
933.1275400926261,2024,Valais,Emmental
389.2961196861145,2023,Fribourg,Emmental
525.2500794523776,2021,Neuchatel,Emmental
633.886815551231,2022,Fribourg,Emmental
454.00959316028406,2019,Fribourg,Vacherin
553.7631910291167,2020,Valais,Emmental
195.1368661180918,2024,Zurich,Emmental
250.90694894814948,2022,Zurich,Emmental
460.9911314981304,2019,Neuchatel,Vacherin
923.4451105934972,2023,Valais,Gruyere
414.42224117017025,2021,Valais,Vacherin
324.81352774451227,2022,Fribourg,Vacherin
768.5759987643484,2024,Zurich,Vacherin
954.2171494689484,2024,Valais,Emmental
513.2112553571926,2019,Zurich,Vacherin
107.74446001046479,2021,Fribourg,Gruyere
719.3343983280562,2020,Fribourg,Gruyere
473.5547214545304,2024,Valais,Vacherin
706.2809829545937,2023,Valais,Gruyere
349.94486424628315,2022,Zurich,Gruyere
102.16732943526617,2019,Neuchatel,Gruyere
410.0465968710434,2023,Neuchatel,Vacherin
734.3131083516474,2022,Fribourg,Vacherin
453.80195470827033,2020,Zurich,Vacherin
297.2567256879033,2021,Neuchatel,Gruyere
517.6061777206914,2021,Valais,Gruyere
777.1136709685469,2020,Fribourg,Emmental
207.48977811307543,2024,Neuchatel,Emmental
722.576830281983,2024,Fribourg,Gruyere
700.6096214235525,2019,Fribourg,Emmental
433.6640917165642,2024,Valais,Vacherin
973.302572241545,2021,Valais,Gruyere
905.2347695323164,2023,Valais,Vacherin
384.54533272186285,2023,Valais,Gruyere
127.98198405445878,2022,Valais,Vacherin
377.47432607056896,2023,Fribourg,Emmental
284.24974828693894,2023,Fribourg,Emmental
592.5267226428334,2024,Valais,Gruyere
926.8699790639391,2021,Valais,Emmental
883.3037590337693,2023,Neuchatel,Vacherin
375.24624009834406,2024,Neuchatel,Gruyere
485.7377802000733,2024,Zurich,Emmental
132.8879791716098,2019,Zurich,Emmental
589.7471568842345,2021,Fribourg,Gruyere
157.03118204565595,2022,Zurich,Gruyere
944.7455496061897,2022,Valais,Gruyere
880.240451367045,2022,Valais,Emmental
292.7688637937527,2024,Zurich,Gruyere
729.4318118758409,2022,Valais,Gruyere
611.2183441899997,2023,Neuchatel,Gruyere
821.2219412645647,2024,Valais,Gruyere
528.0868960763679,2019,Fribourg,Vacherin
272.5947735992002,2022,Fribourg,Emmental
675.8590601105485,2021,Zurich,Gruyere
172.2522942963505,2024,Neuchatel,Emmental
626.1291920515798,2022,Valais,Emmental
291.43432491801184,2022,Neuchatel,Emmental
716.4427934112042,2023,Zurich,Emmental
845.2388455552976,2020,Neuchatel,Vacherin
198.5722563538652,2022,Valais,Gruyere
460.2416969337331,2023,Fribourg,Emmental
760.169428998397,2023,Fribourg,Vacherin
247.33275536697263,2020,Zurich,Vacherin
609.8713030321419,2024,Valais,Vacherin
704.6550836881509,2019,Neuchatel,Gruyere
419.31424651544404,2020,Fribourg,Vacherin
848.784046782341,2024,Valais,Emmental
559.5923665420423,2022,Zurich,Vacherin
664.2953559464589,2022,Fribourg,Vacherin
226.78551703430082,2022,Zurich,Gruyere
120.84415707940215,2024,Valais,Vacherin
145.67371374248768,2020,Valais,Gruyere
913.5281333783943,2020,Zurich,Vacherin
894.378145823426,2021,Neuchatel,Gruyere
826.8322952456582,2024,Neuchatel,Emmental
279.6508821113747,2022,Fribourg,Gruyere
572.9127867545529,2023,Valais,Gruyere
816.5053904935361,2023,Neuchatel,Vacherin
707.2022631301965,2024,Valais,Vacherin
203.96907430834386,2021,Valais,Emmental
905.9870798311814,2021,Zurich,Vacherin
244.61415350016603,2019,Neuchatel,Vacherin
254.6161240720019,2019,Fribourg,Emmental
910.9077662536374,2021,Fribourg,Emmental
536.1552451850645,2023,Valais,Emmental
435.6026433608202,2024,Fribourg,Vacherin
598.2910680682509,2021,Neuchatel,Emmental
983.2575995489002,2022,Neuchatel,Gruyere
207.6674097169386,2023,Zurich,Emmental
781.2539639128587,2020,Zurich,Emmental
400.8932760197148,2019,Zurich,Vacherin
205.34434376286134,2024,Valais,Gruyere
479.7400198176448,2022,Zurich,Emmental
593.8775899527438,2019,Fribourg,Gruyere
285.3654739553322,2020,Zurich,Gruyere
464.74251318694223,2020,Valais,Emmental
672.1084229250615,2020,Valais,Vacherin
618.8032177481999,2021,Valais,Vacherin
750.8445346493655,2023,Valais,Emmental
852.7640796436611,2023,Fribourg,Emmental
468.2262985924363,2024,Fribourg,Emmental
480.6705479160047,2024,Fribourg,Gruyere
547.0229210096379,2020,Neuchatel,Gruyere
609.7180405431732,2019,Valais,Emmental
197.4904068141025,2019,Valais,Gruyere
381.3718187752967,2023,Fribourg,Gruyere
254.70261583932182,2021,Valais,Vacherin
447.2674861097184,2023,Zurich,Vacherin
976.0186653166329,2021,Neuchatel,Gruyere
624.4578610128817,2024,Valais,Emmental
486.4433679284917,2022,Fribourg,Vacherin
609.3432057013379,2024,Valais,Vacherin
702.1688998844613,2020,Neuchatel,Vacherin
491.4581169613609,2023,Zurich,Emmental
502.93882382759847,2022,Fribourg,Vacherin
731.2610164435378,2020,Neuchatel,Emmental
154.77632488513115,2020,Valais,Gruyere
586.0725114595098,2020,Fribourg,Emmental
592.5950309959312,2019,Neuchatel,Emmental
781.0770350155428,2024,Fribourg,Gruyere
984.3802771029923,2020,Valais,Emmental
816.1793081081273,2022,Zurich,Gruyere
553.4097513854213,2022,Fribourg,Vacherin
252.5078616464607,2022,Fribourg,Emmental
629.4348744698535,2022,Neuchatel,Gruyere
850.8689980414173,2024,Fribourg,Vacherin
939.1726572807993,2024,Fribourg,Emmental
842.7793415446905,2024,Zurich,Vacherin
270.0717457263072,2021,Zurich,Gruyere
741.3182779143982,2023,Fribourg,Gruyere
892.139452737259,2020,Valais,Vacherin
712.9152699642776,2024,Zurich,Gruyere
717.1768368353937,2020,Neuchatel,Gruyere
550.1460576259708,2019,Valais,Emmental
673.2785999129546,2023,Neuchatel,Vacherin
364.942647300719,2023,Neuchatel,Vacherin
179.92907810717068,2019,Zurich,Gruyere
844.9434142708604,2024,Valais,Emmental
948.8298766523641,2019,Valais,Vacherin
871.1401018392497,2019,Zurich,Gruyere
400.5221984027227,2024,Fribourg,Emmental
184.17713617713548,2020,Valais,Gruyere
352.12454886826583,2020,Fribourg,Vacherin
858.5518382289101,2023,Valais,Vacherin
690.2330568698944,2022,Neuchatel,Gruyere
970.0248196926434,2022,Neuchatel,Emmental
408.41291659339305,2024,Neuchatel,Emmental
596.3249082624782,2019,Valais,Gruyere
811.0343994744051,2024,Zurich,Gruyere
310.59274845863115,2020,Zurich,Gruyere
967.6809771936992,2022,Fribourg,Vacherin
633.1579052426333,2020,Fribourg,Vacherin
107.10780698768787,2020,Neuchatel,Vacherin
122.63794806521116,2020,Valais,Gruyere
893.9944147614357,2022,Zurich,Emmental
680.7533749849697,2024,Valais,Vacherin
786.7652671574759,2019,Valais,Vacherin
805.6144008612173,2022,Fribourg,Vacherin
478.4137986256988,2024,Fribourg,Emmental
818.7501215280716,2023,Valais,Gruyere
943.7792003312843,2024,Zurich,Emmental
254.95399699265948,2019,Zurich,Vacherin
787.7227595878186,2021,Fribourg,Vacherin
377.01280685400855,2021,Neuchatel,Gruyere
389.3437027484685,2022,Valais,Emmental
471.4793659327476,2020,Neuchatel,Emmental
877.3475679172769,2020,Valais,Vacherin
119.85046057904425,2024,Zurich,Emmental
490.53358612923756,2020,Neuchatel,Emmental
712.0428846123435,2024,Fribourg,Emmental
199.37391245426977,2019,Zurich,Gruyere
813.0282373156748,2021,Zurich,Emmental
947.7123381076177,2022,Zurich,Gruyere
181.84133896928074,2024,Fribourg,Vacherin
237.6533240477903,2023,Neuchatel,Gruyere
976.6875024515826,2019,Neuchatel,Gruyere
278.07007670716746,2023,Zurich,Emmental
171.04570813288404,2020,Zurich,Vacherin
956.9732827563101,2024,Fribourg,Emmental
903.360438828522,2023,Fribourg,Gruyere
690.152925459818,2020,Fribourg,Emmental
596.287834558798,2021,Neuchatel,Emmental
927.3094266724934,2023,Valais,Vacherin
689.9680676002805,2024,Fribourg,Gruyere
692.5569933835629,2022,Neuchatel,Gruyere
859.3170077817576,2020,Valais,Vacherin
687.9211095631788,2021,Valais,Vacherin
553.3091983339098,2023,Fribourg,Vacherin
450.7493481086031,2022,Valais,Gruyere
552.8205035121167,2020,Valais,Vacherin
570.230784178475,2020,Valais,Vacherin
424.74869300642666,2020,Valais,Vacherin
503.30656808231146,2021,Neuchatel,Gruyere
821.6847395771691,2021,Neuchatel,Vacherin
474.86203180829904,2022,Fribourg,Emmental
123.00378997188642,2024,Fribourg,Vacherin
354.7173895964642,2022,Fribourg,Gruyere
308.56767768252837,2022,Neuchatel,Emmental
814.2238106487715,2021,Valais,Gruyere
504.3637526246279,2022,Zurich,Emmental
352.27948873161984,2024,Fribourg,Gruyere
829.6343954574622,2019,Fribourg,Gruyere
117.2951241009508,2021,Valais,Vacherin
256.82575845809583,2019,Fribourg,Emmental
844.25933745622,2020,Fribourg,Vacherin
595.5865548943623,2019,Valais,Gruyere
796.2847971215323,2022,Neuchatel,Emmental
